,type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
2309,0.0,79.0,2,2,1,1.0,889.0,0,0,1,2.0,2.0,0.56
2310,0.0,90.0,3,4,3,3.0,2111.0,1,0,2,0.0,2.0,3.35
2311,0.0,93.0,3,3,3,3.0,1165.0,0,0,0,0.0,0.0,1.2
2312,0.0,89.0,3,3,3,1.0,2018.0,0,1,1,2.0,0.0,2.7
2313,0.0,77.0,3,4,3,0.0,2696.0,1,0,0,0.0,0.0,5.4
2314,0.0,115.0,2,2,2,3.0,939.0,0,0,1,0.0,2.0,0.54
2315,1.0,25.0,3,3,2,0.0,3249.52,0,0,1,1.0,2.0,5.51
2316,0.0,89.0,2,2,3,3.0,1300.0,0,0,1,2.0,2.0,1.57
2317,0.0,33.0,4,5,3,1.0,3889.0,1,0,2,1.0,1.0,6.5
2318,0.0,9.0,3,3,3,3.0,1315.0,1,0,1,2.0,2.0,1.4
2319,0.0,14.0,2,2,2,3.0,543.0,0,0,1,1.0,0.0,0.28
2320,0.0,10.0,4,5,3,1.0,2416.0,1,0,1,1.0,0.0,2.0
2321,0.0,85.0,3,3,3,1.0,1900.0,1,0,1,2.0,2.0,1.66
2322,0.0,11.0,4,4,3,1.0,2851.0,1,0,1,1.0,0.0,2.5
2323,0.0,101.0,2,2,2,3.0,1050.0,0,0,1,0.0,2.0,0.55
2324,1.0,51.0,3,2,1,0.0,87.0,0,0,1,1.0,1.0,0.67
2325,0.0,75.0,3,3,3,1.0,2000.0,0,0,1,1.0,1.0,3.0
2326,0.0,58.0,3,3,3,2.0,1700.0,0,0,0,2.0,0.0,1.6
2327,0.0,51.0,2,2,1,3.0,950.0,0,0,1,1.0,1.0,0.39
2328,1.0,30.0,5,5,2,2.0,4680.599999999999,1,1,2,2.0,1.0,9.0
2329,0.0,86.0,3,4,3,0.0,1631.0,1,0,1,2.0,1.0,1.12
2330,0.0,81.0,4,4,3,1.0,1809.0,0,0,1,1.0,1.0,1.7
2331,1.0,58.0,4,4,1,3.0,3238.76,0,0,1,1.0,1.0,8.5
2332,0.0,67.0,3,3,3,0.0,2251.0,1,0,0,2.0,2.0,1.71
2333,0.0,11.0,3,2,2,4.0,695.0,0,0,1,2.0,2.0,0.49
2334,0.0,14.0,2,2,3,0.0,1236.0,0,0,1,2.0,1.0,0.94
2335,0.0,93.0,2,2,3,3.0,1578.0,0,0,1,2.0,0.0,1.45
2336,0.0,54.0,4,4,3,2.0,2556.0,1,0,0,0.0,0.0,6.0
2337,0.0,115.0,2,2,3,1.0,1175.97,0,0,1,1.0,1.0,1.05
2338,0.0,11.0,3,4,3,3.0,2036.0,1,0,0,1.0,0.0,1.75
2339,0.0,61.0,3,3,3,0.0,2491.0,1,0,1,0.0,1.0,2.65
2340,0.0,78.0,2,2,2,3.0,1048.0,0,0,1,1.0,2.0,1.32
2341,0.0,4.0,4,4,3,0.0,5350.0,0,0,1,2.0,1.0,5.9
2342,0.0,77.0,4,4,3,3.0,1975.0,1,0,0,2.0,1.0,2.75
2343,0.0,110.0,2,2,2,1.0,604.0,0,0,1,1.0,0.0,0.4
2344,0.0,21.0,3,3,2,3.0,2225.56,0,0,0,0.0,0.0,3.4
2345,1.0,39.0,5,4,2,3.0,1100.0,0,0,1,1.0,1.0,1.1
2346,0.0,59.0,3,3,2,2.0,2444.0,0,0,0,2.0,1.0,1.72
2347,0.0,23.0,2,2,1,1.0,800.0,0,0,2,1.0,1.0,0.6
2348,0.0,107.0,4,4,3,3.0,2468.0,1,0,1,2.0,2.0,1.9
2349,0.0,109.0,4,3,0,3.0,2040.0,0,0,1,1.0,0.0,1.25
2350,0.0,99.0,3,3,3,3.0,1600.0,1,0,0,0.0,2.0,1.75
2351,1.0,59.0,6,6,3,0.0,1463.36,0,0,0,1.0,1.0,3.75
2352,0.0,101.0,2,2,3,3.0,1300.0,0,1,1,2.0,0.0,1.22
2353,1.0,61.0,4,4,3,2.0,3200.0,0,0,0,2.0,1.0,7.42
2354,0.0,59.0,3,4,3,3.0,2060.0,0,0,0,1.0,2.0,2.55
2355,0.0,115.0,2,2,2,3.0,939.0,0,0,1,0.0,1.0,0.53
2356,0.0,84.0,3,5,3,3.0,1527.0,1,0,1,0.0,2.0,1.65
2357,1.0,7.0,6,6,3,3.0,1345.0,0,0,1,1.0,1.0,3.5
2358,0.0,115.0,1,1,1,3.0,600.0,0,0,1,1.0,0.0,0.25
2359,0.0,103.0,3,2,3,3.0,1463.0,0,0,2,1.0,2.0,1.62
2360,0.0,43.0,3,3,3,1.0,1697.0,0,0,0,1.0,2.0,1.7
2361,0.0,101.0,4,5,3,3.0,2545.0,0,0,1,2.0,2.0,2.2
2362,1.0,54.0,5,5,3,3.0,2700.76,1,0,0,1.0,1.0,7.0
2363,0.0,73.0,3,3,2,1.0,1811.0,0,0,1,1.0,1.0,2.2
2364,0.0,5.0,3,3,3,0.0,2944.0,1,0,1,1.0,2.0,1.25
2365,0.0,82.0,3,2,3,3.0,1326.0,0,0,0,2.0,1.0,0.9
2366,0.0,84.0,3,3,3,3.0,1527.0,1,0,1,1.0,2.0,1.6
2367,0.0,102.0,2,2,1,1.0,557.0,1,0,1,2.0,1.0,0.42
2368,0.0,97.0,3,4,2,3.0,1620.0,1,0,0,2.0,0.0,1.15
2369,0.0,16.0,1,1,2,3.0,965.0,0,0,1,1.0,2.0,1.7
2370,0.0,47.0,3,3,1,1.0,1643.0,1,0,1,1.0,2.0,0.99
2371,0.0,10.0,2,3,3,3.0,1257.0,1,0,1,2.0,1.0,0.89
2372,0.0,59.0,3,3,3,3.0,1865.0,0,0,1,1.0,1.0,2.45
2373,0.0,79.0,4,4,3,3.0,3160.0,1,0,0,1.0,1.0,4.5
2374,0.0,100.0,2,2,1,3.0,533.0,0,1,1,2.0,1.0,0.34
2375,0.0,109.0,2,2,2,3.0,905.0,0,0,1,2.0,1.0,0.5
2376,0.0,70.0,3,3,1,4.0,2550.0,0,0,1,1.0,1.0,4.02
2377,1.0,68.0,5,4,3,0.0,1549.44,0,1,0,2.0,1.0,3.15
2378,1.0,32.0,3,3,2,0.0,2431.76,1,0,0,2.0,1.0,4.0
2379,0.0,57.0,3,3,3,2.0,1906.0,0,0,0,2.0,1.0,1.65
2380,0.0,86.0,2,2,1,0.0,639.0,0,0,1,2.0,2.0,0.59
2381,0.0,85.0,2,2,3,1.0,1180.0,0,0,0,2.0,0.0,1.34
2382,0.0,59.0,3,4,3,3.0,2061.0,0,0,1,1.0,1.0,2.38
2383,0.0,100.0,3,3,2,3.0,1584.0,0,0,1,2.0,2.0,1.1
2384,0.0,21.0,4,6,3,3.0,3655.35,1,0,0,0.0,0.0,5.2
2385,0.0,107.0,3,3,3,0.0,1541.0,1,0,1,1.0,0.0,1.25
2386,1.0,85.0,3,2,1,1.0,667.0,0,0,1,1.0,1.0,2.1
2387,0.0,9.0,2,2,2,3.0,1017.0,0,0,1,1.0,1.0,1.05
2388,0.0,14.0,3,2,2,3.0,717.0,0,0,1,1.0,2.0,0.51
2389,1.0,68.0,6,6,3,2.0,2700.76,1,1,2,2.0,1.0,4.6
2390,0.0,95.0,3,3,3,0.0,2047.0,1,0,1,2.0,2.0,1.6
2391,0.0,99.0,3,3,3,3.0,1618.0,0,1,1,2.0,1.0,1.05
2392,0.0,9.0,3,4,2,3.0,1587.0,1,0,0,0.0,0.0,1.91
2393,0.0,5.0,3,3,3,0.0,1705.0,1,0,1,2.0,1.0,0.73
2394,1.0,23.0,9,6,2,2.0,1743.12,0,0,1,1.0,1.0,6.0
2395,0.0,109.0,4,4,3,3.0,2267.0,0,0,1,1.0,2.0,1.44
2396,0.0,67.0,3,3,3,0.0,1910.0,0,0,0,2.0,2.0,1.38
2397,0.0,85.0,3,4,3,3.0,2127.0,1,1,0,0.0,2.0,2.5
2398,0.0,82.0,2,3,1,3.0,1500.0,0,0,1,0.0,1.0,1.19
2399,0.0,9.0,3,4,3,3.0,1945.0,1,0,1,2.0,2.0,2.1
2400,0.0,92.0,4,4,3,3.0,2300.0,1,0,1,2.0,1.0,1.25
2401,0.0,77.0,2,2,2,3.0,812.0,0,0,1,2.0,2.0,1.3
2402,0.0,43.0,3,3,2,1.0,2093.0,0,0,1,2.0,1.0,2.5
2403,0.0,96.0,3,3,3,3.0,1600.0,1,0,2,1.0,0.0,2.25
2404,0.0,97.0,4,5,3,3.0,2294.0,1,0,1,2.0,0.0,1.38
2405,1.0,50.0,2,2,3,0.0,900.0,1,1,1,1.0,1.0,1.7
2406,0.0,48.0,3,3,3,3.0,1711.0,0,0,0,2.0,2.0,1.4
2407,0.0,44.0,3,2,2,1.0,850.0,0,0,1,1.0,1.0,0.82
2408,1.0,58.0,5,7,3,0.0,2722.28,1,0,0,2.0,1.0,5.15
2409,0.0,109.0,4,4,2,3.0,2322.0,1,0,1,2.0,0.0,1.12
2410,0.0,5.0,3,4,0,1.0,2480.0,0,0,1,1.0,1.0,1.0
2411,0.0,48.0,3,3,2,3.0,778.0,0,0,1,1.0,1.0,0.5
2412,0.0,109.0,4,4,0,3.0,2040.0,0,0,1,1.0,2.0,1.3
2413,0.0,22.0,3,4,3,3.0,2350.0,1,0,1,0.0,2.0,2.78
2414,0.0,63.0,3,3,3,0.0,2127.0,1,0,1,1.0,2.0,1.85
2415,0.0,98.0,4,4,3,1.0,2179.0,1,0,2,0.0,1.0,2.85
2416,0.0,115.0,1,1,1,1.0,438.0,0,0,1,1.0,2.0,0.26
2417,0.0,37.0,3,3,3,0.0,1777.0,1,0,1,2.0,2.0,2.3
2418,1.0,16.0,4,5,3,3.0,7000.0,0,0,0,2.0,1.0,6.3
2419,0.0,11.0,4,5,3,3.0,2991.0,1,1,1,2.0,1.0,1.35
2420,1.0,66.0,6,4,3,2.0,2700.76,1,0,0,1.0,1.0,5.6
2421,0.0,115.0,2,2,1,1.0,644.0,0,0,1,1.0,2.0,0.32
2422,0.0,98.0,3,3,3,3.0,2333.0,1,0,2,2.0,0.0,2.25
2423,0.0,107.0,4,4,3,3.0,1900.0,0,0,1,2.0,2.0,1.65
2424,0.0,96.0,3,4,3,3.0,1825.0,1,0,0,2.0,0.0,2.3
2425,0.0,14.0,2,2,3,3.0,1236.0,0,0,1,2.0,2.0,0.82
2426,0.0,22.0,4,4,3,1.0,2553.0,1,0,1,1.0,0.0,2.9
2427,0.0,107.0,3,3,3,3.0,1700.0,0,0,1,2.0,2.0,1.3
2428,0.0,20.0,3,4,2,0.0,2200.0,1,0,1,2.0,2.0,2.58
2429,1.0,54.0,4,4,2,2.0,3766.0,1,0,1,2.0,1.0,10.5
2430,0.0,84.0,3,5,0,3.0,1950.0,0,0,1,1.0,1.0,1.75
2431,0.0,97.0,3,3,2,3.0,1588.0,0,0,1,1.0,0.0,1.12
2432,0.0,86.0,2,2,2,0.0,1084.0,0,0,0,2.0,2.0,0.95
2433,0.0,77.0,2,2,3,1.0,1456.0,0,0,1,2.0,0.0,1.8
2434,0.0,9.0,3,3,3,1.0,1571.0,0,0,1,2.0,2.0,2.12
2435,0.0,108.0,3,3,3,3.0,1700.0,0,0,1,2.0,2.0,1.4
2436,0.0,63.0,4,4,3,2.0,1484.0,0,0,1,2.0,1.0,1.5
2437,0.0,111.0,2,2,2,1.0,1364.0,0,0,1,1.0,2.0,0.56
2438,0.0,37.0,2,2,2,2.0,1120.0,0,1,1,2.0,0.0,1.35
2439,0.0,79.0,4,4,3,3.0,2250.0,1,0,0,2.0,1.0,2.72
2440,0.0,93.0,3,3,3,3.0,2161.0,0,0,1,1.0,2.0,1.35
2441,0.0,82.0,3,2,2,0.0,1473.0,0,0,1,1.0,0.0,0.91
2442,0.0,92.0,3,4,3,0.0,1668.0,1,0,1,2.0,2.0,0.88
2443,0.0,43.0,2,2,3,4.0,1253.0,0,0,1,1.0,1.0,0.95
2444,0.0,22.0,3,3,3,1.0,2210.0,1,0,1,0.0,0.0,2.35
2445,0.0,15.0,4,5,3,3.0,2204.25,1,0,2,2.0,1.0,3.0
2446,1.0,83.0,4,2,2,2.0,1575.0,0,0,1,1.0,1.0,1.75
2447,0.0,115.0,1,1,1,1.0,500.0,0,0,1,1.0,0.0,0.21
2448,0.0,63.0,4,3,3,0.0,2091.0,1,0,2,2.0,2.0,2.0
2449,0.0,20.0,2,2,3,1.0,789.0,0,0,1,2.0,2.0,0.6
2450,0.0,77.0,3,3,3,3.0,1650.0,1,0,0,1.0,1.0,2.8
2451,0.0,48.0,3,3,3,3.0,1700.0,0,0,1,2.0,2.0,1.1
2452,1.0,68.0,5,4,3,3.0,2711.5199999999995,1,0,1,1.0,1.0,8.0
2453,0.0,47.0,2,2,3,3.0,1430.0,0,0,1,2.0,0.0,0.75
2454,1.0,26.0,4,3,1,2.0,200.0,0,0,1,1.0,1.0,1.8
2455,0.0,42.0,4,5,3,3.0,2663.0,1,0,1,2.0,1.0,5.5
2456,0.0,37.0,3,3,1,2.0,1240.0,0,0,0,2.0,0.0,2.0
2457,0.0,96.0,3,3,3,3.0,1550.0,1,0,2,1.0,0.0,2.35
2458,1.0,32.0,5,5,2,2.0,1452.6,0,0,0,1.0,1.0,2.7
2459,0.0,5.0,3,3,3,0.0,1914.0,1,0,1,1.0,1.0,0.75
2460,1.0,78.0,5,6,3,1.0,3238.76,1,1,0,0.0,1.0,11.0
2461,1.0,30.0,4,4,3,0.0,2400.0,1,0,1,1.0,1.0,4.0
2462,0.0,101.0,2,3,3,3.0,1550.0,0,0,1,1.0,2.0,1.17
2463,0.0,4.0,3,3,3,1.0,1589.0,0,0,0,2.0,1.0,1.53
2464,1.0,83.0,3,3,2,2.0,160.0,0,0,0,1.0,1.0,2.25
2465,0.0,108.0,4,4,3,0.0,2604.0,1,0,1,2.0,2.0,1.8
2466,1.0,67.0,2,2,0,0.0,1452.6,0,0,1,1.0,1.0,2.95
2467,0.0,54.0,3,3,2,2.0,1527.0,0,1,0,2.0,1.0,2.35
2468,0.0,93.0,3,3,3,3.0,1154.0,0,0,1,2.0,0.0,1.1
2469,0.0,15.0,4,4,3,3.0,2631.0,1,0,1,2.0,1.0,2.08
2470,0.0,111.0,3,2,1,3.0,716.0,0,0,0,2.0,1.0,0.38
2471,0.0,9.0,3,3,3,3.0,1531.0,0,0,1,2.0,1.0,1.8
2472,1.0,43.0,5,6,3,1.0,4938.84,1,0,1,1.0,2.0,10.0
2473,0.0,115.0,3,3,0,3.0,1780.0,0,0,1,2.0,0.0,1.2
2474,0.0,13.0,3,4,3,3.0,1186.0,1,0,1,1.0,0.0,1.13
2475,1.0,51.0,5,4,3,4.0,146.0,0,0,1,1.0,1.0,0.8
2476,0.0,112.0,2,3,3,3.0,1611.0,1,0,1,1.0,2.0,0.95
2477,0.0,101.0,4,4,3,3.0,2600.0,0,0,1,1.0,1.0,2.1
2478,0.0,13.0,4,6,3,3.0,2131.0,1,0,1,2.0,0.0,1.42
2479,1.0,83.0,3,5,3,0.0,600.0,0,0,1,1.0,1.0,0.75
2480,0.0,43.0,3,3,3,1.0,1500.0,1,0,1,1.0,2.0,1.7
2481,1.0,16.0,5,6,3,0.0,2431.76,1,0,1,1.0,1.0,6.1
2482,1.0,59.0,4,4,3,3.0,2087.44,1,0,0,1.0,1.0,6.75
2483,0.0,115.0,2,2,3,1.0,913.0,0,0,1,2.0,1.0,0.56
2484,0.0,91.0,4,4,3,3.0,1800.0,1,0,2,1.0,1.0,1.55
2485,0.0,9.0,3,3,3,3.0,1852.0,0,0,1,2.0,2.0,2.12
2486,0.0,79.0,3,4,3,3.0,2134.0,1,0,0,0.0,0.0,3.4
2487,0.0,107.0,4,4,3,0.0,2468.0,0,0,1,2.0,2.0,1.65
2488,0.0,64.0,3,4,3,3.0,2661.0,1,0,2,1.0,2.0,8.25
2489,0.0,105.0,3,3,2,1.0,1581.0,0,0,1,1.0,1.0,1.3
2490,0.0,9.0,3,4,3,0.0,1748.0,1,0,1,2.0,2.0,1.78
2491,0.0,93.0,3,3,3,3.0,1362.0,0,0,1,0.0,2.0,1.28
2492,1.0,30.0,6,4,0,2.0,4000.0,0,0,1,1.0,1.0,5.0
2493,0.0,40.0,2,2,2,3.0,778.0,0,0,1,1.0,1.0,0.25
2494,0.0,85.0,3,3,3,1.0,2000.0,1,0,0,0.0,0.0,2.55
2495,0.0,79.0,3,3,3,3.0,2200.0,1,0,0,1.0,2.0,2.99
2496,0.0,105.0,2,2,2,1.0,1226.0,0,1,1,2.0,1.0,1.1
2497,0.0,107.0,4,4,3,3.0,2861.0,0,0,1,0.0,2.0,1.25
2498,0.0,113.0,2,2,1,3.0,498.0,0,0,1,2.0,2.0,0.27
2499,0.0,33.0,3,4,3,2.0,3201.0,1,0,0,2.0,1.0,4.25
2500,0.0,101.0,3,3,2,3.0,1402.0,0,0,1,2.0,0.0,0.9
2501,0.0,58.0,3,3,3,0.0,2364.0,1,0,2,2.0,2.0,5.15
2502,1.0,40.0,2,2,0,0.0,130.0,0,0,1,1.0,1.0,0.75
2503,0.0,101.0,3,4,3,3.0,2300.0,0,0,1,1.0,2.0,1.98
2504,0.0,97.0,3,3,3,3.0,2000.0,1,0,0,2.0,0.0,1.37
2505,0.0,14.0,2,2,3,3.0,1388.0,0,0,1,2.0,2.0,1.02
2506,1.0,27.0,2,1,0,2.0,891.0,0,0,1,1.0,1.0,0.29
2507,1.0,58.0,6,5,3,0.0,6000.0,0,0,1,2.0,1.0,3.35
2508,0.0,11.0,2,2,3,4.0,1148.0,0,0,1,2.0,0.0,1.1
2509,0.0,111.0,1,1,1,1.0,406.0,0,0,1,1.0,2.0,0.26
2510,0.0,85.0,3,3,3,3.0,1946.0,1,0,1,2.0,0.0,2.4
2511,1.0,54.0,1,1,0,2.0,1237.4,0,0,1,1.0,1.0,3.35
2512,0.0,73.0,3,3,1,1.0,1549.0,0,0,1,2.0,1.0,2.5
2513,0.0,77.0,3,4,2,3.0,3355.0,0,0,1,1.0,0.0,6.15
2514,1.0,108.0,4,4,3,0.0,3400.0,1,1,0,2.0,1.0,2.5
2515,0.0,12.0,3,2,1,0.0,833.0,0,0,1,1.0,1.0,0.42
2516,0.0,52.0,1,1,0,0.0,300.0,0,0,1,1.0,1.0,1.5
2517,1.0,30.0,4,4,2,2.0,173.0,0,0,1,1.0,2.0,2.5
2518,0.0,47.0,3,3,3,1.0,2211.0,1,0,1,1.0,2.0,1.44
2519,1.0,26.0,2,2,1,2.0,900.0,1,0,1,1.0,1.0,1.07
2520,0.0,23.0,2,2,1,0.0,737.0,0,0,1,1.0,1.0,0.35
2521,1.0,61.0,5,6,0,0.0,3000.0,0,0,1,1.0,1.0,6.5
2522,0.0,93.0,2,2,2,3.0,1300.0,0,0,1,1.0,2.0,1.0
2523,0.0,96.0,3,3,2,3.0,1800.0,1,0,0,0.0,2.0,2.45
2524,0.0,11.0,4,5,3,1.0,2582.0,1,0,1,2.0,1.0,1.75
2525,0.0,85.0,3,2,2,0.0,2406.0,1,0,1,2.0,0.0,2.6
2526,1.0,51.0,3,3,2,2.0,4949.599999999999,0,0,1,1.0,1.0,5.0
2527,0.0,79.0,3,3,3,3.0,2048.0,0,1,2,0.0,1.0,2.8
2528,0.0,9.0,3,3,3,3.0,1314.0,0,0,1,1.0,2.0,1.42
2529,0.0,110.0,2,2,2,3.0,604.0,0,0,1,1.0,2.0,0.36
2530,0.0,9.0,3,3,3,3.0,1531.0,0,0,1,1.0,2.0,1.8
2531,0.0,22.0,3,2,2,3.0,1285.0,0,0,0,0.0,2.0,1.9
2532,0.0,59.0,3,3,3,3.0,1840.0,0,0,1,1.0,0.0,2.23
2533,0.0,102.0,3,4,3,3.0,1339.0,0,0,1,1.0,1.0,1.25
2534,0.0,97.0,3,4,2,3.0,1500.0,1,0,1,0.0,2.0,1.12
2535,0.0,96.0,3,4,3,3.0,2090.0,1,0,2,0.0,0.0,2.25
2536,0.0,37.0,2,1,1,2.0,1188.0,0,0,1,2.0,1.0,0.95
2537,0.0,82.0,2,2,2,4.0,991.0,0,0,1,1.0,2.0,0.75
2538,0.0,9.0,3,3,3,3.0,1531.0,0,0,1,2.0,1.0,1.76
2539,0.0,113.0,2,2,3,1.0,1133.0,0,0,1,2.0,1.0,0.59
2540,1.0,12.0,6,2,1,2.0,1185.51,0,0,1,1.0,1.0,1.2
2541,1.0,54.0,10,10,3,1.0,61.0,1,0,1,1.0,2.0,2.1
2542,0.0,13.0,2,2,3,3.0,940.0,0,0,1,1.0,1.0,0.88
2543,0.0,82.0,3,3,1,3.0,1376.0,0,0,1,0.0,0.0,1.4
2544,1.0,25.0,3,3,3,0.0,2248.84,0,0,1,1.0,1.0,5.0
2545,1.0,35.0,5,5,2,2.0,2700.76,1,1,2,2.0,1.0,9.0
2546,0.0,90.0,3,3,2,4.0,1513.0,0,0,1,2.0,1.0,1.9
2547,0.0,77.0,4,4,3,3.0,1975.0,1,0,0,0.0,1.0,2.85
2548,1.0,20.0,5,5,3,3.0,8000.0,1,0,1,2.0,1.0,9.0
2549,0.0,14.0,3,2,2,3.0,850.0,0,0,1,1.0,2.0,0.5
2550,1.0,63.0,3,3,3,1.0,1800.0,1,0,0,1.0,2.0,2.25
2551,0.0,115.0,1,1,1,3.0,477.809521,0,0,0,1.0,2.0,0.22
2552,0.0,78.0,3,4,3,3.0,1700.0,1,0,0,2.0,2.0,2.8
2553,0.0,96.0,4,5,3,3.0,2577.0,1,0,2,0.0,2.0,3.5
2554,0.0,48.0,3,3,3,3.0,1373.0,0,0,0,1.0,2.0,1.72
2555,0.0,14.0,2,2,3,3.0,1236.0,0,0,1,1.0,2.0,0.9
2556,0.0,111.0,2,2,0,1.0,637.0,0,0,1,1.0,2.0,0.35
2557,0.0,99.0,3,3,2,3.0,1792.0,1,0,1,2.0,1.0,1.25
2558,0.0,30.0,2,3,2,2.0,1444.0,0,0,0,1.0,1.0,0.95
2559,0.0,43.0,2,2,2,1.0,1095.0,0,0,1,1.0,1.0,1.3
2560,0.0,39.0,2,2,1,3.0,600.0,0,0,1,2.0,1.0,0.28
2561,0.0,46.0,2,2,2,3.0,1086.0,0,0,1,1.0,1.0,0.67
2562,0.0,14.0,2,2,3,1.0,1200.0,0,0,1,2.0,0.0,1.01
2563,1.0,12.0,3,2,1,0.0,3889.0,0,0,1,1.0,1.0,1.15
2564,0.0,100.0,3,3,3,3.0,1561.0,0,0,1,2.0,2.0,0.85
2565,0.0,81.0,2,2,3,3.0,1364.0,0,0,1,2.0,0.0,1.32
2566,0.0,99.0,3,3,3,3.0,1570.0,1,0,0,2.0,0.0,1.1
2567,0.0,13.0,3,4,3,3.0,1186.0,1,0,1,0.0,2.0,1.25
2568,0.0,105.0,3,3,3,4.0,1944.0,0,0,1,2.0,2.0,1.7
2569,1.0,15.0,4,4,3,3.0,3000.0,0,0,1,1.0,1.0,1.7
2570,1.0,38.0,1,1,0,2.0,750.0,0,0,1,1.0,1.0,0.55
2571,0.0,113.0,3,5,3,1.0,1737.0,1,0,1,2.0,0.0,1.32
2572,1.0,43.0,5,6,3,1.0,4497.68,1,0,1,2.0,1.0,11.0
2573,1.0,61.0,4,5,3,1.0,4500.0,1,0,0,2.0,2.0,3.99
2574,0.0,50.0,5,4,3,2.0,3556.0,1,0,2,1.0,2.0,2.0
2575,0.0,91.0,3,3,3,1.0,1451.0,0,1,0,2.0,2.0,1.35
2576,0.0,67.0,3,3,3,0.0,1738.0,0,0,0,2.0,2.0,1.39
2577,0.0,100.0,3,3,3,0.0,1710.0,0,0,0,2.0,0.0,1.1
2578,0.0,84.0,3,4,3,3.0,1586.0,1,0,2,0.0,1.0,1.65
2579,0.0,54.0,3,3,2,2.0,1467.0,1,0,2,1.0,1.0,2.0
2580,0.0,57.0,3,3,3,0.0,1888.0,1,0,0,2.0,2.0,2.4
2581,0.0,82.0,3,4,2,3.0,1674.0,0,0,1,0.0,1.0,1.76
2582,0.0,5.0,3,3,3,0.0,2321.0,1,0,1,1.0,2.0,0.9
2583,0.0,65.0,3,4,3,3.0,2329.0,1,0,2,0.0,0.0,5.75
2584,0.0,63.0,4,4,3,0.0,2100.0,0,0,1,1.0,1.0,1.55
2585,0.0,61.0,3,3,3,0.0,2400.0,1,0,1,2.0,1.0,2.75
2586,0.0,47.0,3,3,3,3.0,1708.0,0,0,0,1.0,2.0,1.0
2587,0.0,109.0,4,4,3,3.0,2286.0,1,0,1,2.0,2.0,1.1
2588,1.0,34.0,4,3,3,0.0,1345.0,0,1,1,2.0,1.0,4.45
2589,0.0,81.0,2,2,3,3.0,1150.0,0,0,0,2.0,1.0,1.1
2590,0.0,99.0,3,3,3,3.0,1549.0,1,0,0,2.0,2.0,1.75
2591,0.0,15.0,2,3,3,3.0,978.23,1,0,1,2.0,1.0,0.9
2592,0.0,101.0,3,4,3,1.0,2179.0,0,1,1,2.0,2.0,1.77
2593,0.0,63.0,4,4,3,1.0,2199.0,0,0,1,1.0,0.0,1.76
2594,0.0,23.0,3,3,2,3.0,1178.0,0,0,1,1.0,1.0,0.6
2595,0.0,100.0,2,2,3,3.0,1086.0,0,0,1,2.0,0.0,0.54
2596,0.0,43.0,2,2,3,4.0,1539.0,0,0,1,1.0,0.0,1.25
2597,0.0,96.0,3,3,3,0.0,1982.0,1,0,0,1.0,1.0,1.28
2598,0.0,37.0,2,2,2,3.0,1222.0,0,0,1,2.0,1.0,1.6
2599,0.0,102.0,2,2,1,4.0,1231.0,0,0,1,1.0,0.0,0.74
2600,0.0,9.0,3,3,3,3.0,1300.0,1,0,1,1.0,2.0,1.4
2601,0.0,20.0,3,3,2,3.0,1538.0,0,0,1,2.0,0.0,2.25
2602,1.0,13.0,5,4,3,1.0,4000.0,1,1,1,0.0,0.0,5.6
2603,0.0,13.0,1,1,1,1.0,778.0,0,0,1,2.0,0.0,0.46
2604,1.0,56.0,8,6,3,0.0,2367.2,1,0,0,2.0,1.0,5.65
2605,0.0,82.0,4,4,2,3.0,1819.0,0,0,0,0.0,2.0,1.8
2606,0.0,73.0,2,2,2,1.0,1150.0,0,0,1,2.0,1.0,1.41
2607,0.0,69.0,4,5,3,3.0,3182.0,1,0,0,1.0,0.0,4.85
2608,0.0,102.0,3,2,1,1.0,1529.0,0,0,1,2.0,1.0,1.25
2609,0.0,10.0,3,4,3,3.0,1731.0,1,0,1,0.0,1.0,0.99
2610,1.0,25.0,3,3,3,2.0,2248.84,0,0,1,1.0,1.0,3.4
2611,1.0,37.0,4,2,0,2.0,864.0,0,0,1,1.0,1.0,0.7
2612,0.0,101.0,3,3,1,3.0,1344.0,0,0,1,2.0,1.0,0.88
2613,0.0,85.0,2,2,3,0.0,1285.0,0,0,1,1.0,2.0,1.2
2614,1.0,71.0,2,2,0,0.0,1222.0,0,0,1,1.0,2.0,0.85
2615,0.0,48.0,3,3,3,3.0,1707.0,0,0,1,1.0,0.0,1.49
2616,0.0,84.0,2,2,3,3.0,1222.0,0,0,1,1.0,2.0,1.15
2617,0.0,9.0,3,4,3,3.0,1900.0,1,0,0,0.0,0.0,2.0
2618,1.0,87.0,5,5,3,3.0,3653.0,0,0,1,1.0,0.0,3.1
2619,0.0,102.0,3,3,3,3.0,1500.0,0,0,2,0.0,0.0,1.55
2620,0.0,97.0,2,2,2,3.0,1294.0,0,0,0,2.0,0.0,0.86
2621,0.0,109.0,3,3,3,3.0,713.0,0,0,1,2.0,2.0,0.39
2622,1.0,18.0,5,4,3,2.0,1850.0,0,1,1,1.0,1.0,2.5
2623,0.0,43.0,2,2,3,1.0,1385.0,0,0,1,2.0,0.0,1.25
2624,1.0,59.0,3,3,1,2.0,1355.7599999999998,0,0,0,2.0,1.0,2.75
2625,0.0,58.0,3,3,3,2.0,1895.0,0,0,0,1.0,2.0,1.6
